Call_log_ID,Date received,Complaint ID,Client_id,phone,vru+line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time
792,31/03/2015,CR1308861,C00002310,553-357-7416,AA0209,35521,2,NE,AGENT,TOVA,15:44:23,16:00:25,00:16:02
790,01/04/2015,CR1311422,C00004762,914-424-2496,AA0206,35519,0,PS,AGENT,AVNI,11:49:04,12:02:07,00:13:03
789,02/04/2015,CR1312489,C00004806,988-616-2713,AA0102,35518,2,PS,AGENT,BASCH,10:45:50,10:55:45,00:09:55
2680,02/04/2015,CR1313322,C00003231,448-226-5999,AA0209,40275,0,PS,AGENT,KAZAV,15:26:13,15:50:09,00:23:56
3817,05/04/2015,,,617-511-1881,,,,,,,12:55:18,13:07:55,00:12:37
3449,06/04/2015,,,617-411-9145,,,,,,,14:09:36,14:16:02,00:06:26
3453,06/04/2015,,,941-990-9556,,,,,,,14:21:48,14:30:42,00:08:54
787,07/04/2015,CR1318424,C00000125,431-892-6138,AA0203,35515,0,PS,AGENT,TOVA,11:06:13,11:21:12,00:14:59
788,07/04/2015,CR1319478,C00003998,617-446-1546,AA0103,35516,0,PS,AGENT,TOVA,15:37:15,15:53:36,00:16:21
2342,07/04/2015,,,445-958-5377,AA0115,36110,0,NW,HANG,NO_SERVER,11:03:41,11:03:45,00:00:04
3764,07/04/2015,,,212-652-5742,,,,,,,11:17:16,11:20:14,00:02:58
3078,09/04/2015,,,631-022-6987,,,,,,,09:45:41,10:06:20,00:20:39
786,10/04/2015,CR1324854,C00004329,568-314-8319,AA0110,35514,2,PS,AGENT,SHLOMO,09:51:51,10:08:45,00:16:54
3084,10/04/2015,,,212-737-2197,,,,,,,12:57:51,13:10:23,00:12:32
3339,10/04/2015,,,212-251-5996,,,,,,,09:46:55,09:54:32,00:07:37
3338,12/04/2015,,,954-839-4580,,,,,,,12:30:28,12:49:30,00:19:02
3647,12/04/2015,,,915-788-4164,,,,,,,14:44:56,14:55:17,00:10:21
785,13/04/2015,CR1327725,C00004603,978-223-1902,AA0209,35513,0,NW,AGENT,IDIT,11:24:51,11:33:29,00:08:38
2679,13/04/2015,CR1327593,C00002599,212-278-6428,AA0215,40274,1,PS,AGENT,TOVA,12:42:02,12:56:42,00:14:40
3042,13/04/2015,,,594-267-8218,,,,,,,15:29:39,15:32:25,00:02:46
782,14/04/2015,CR1330256,C00003768,789-006-0047,AA0214,35509,2,PS,AGENT,ANAT,10:34:17,10:41:25,00:07:08
783,14/04/2015,CR1330449,C00003396,229-618-2787,AA0102,35510,2,PS,AGENT,ZOHARI,09:18:15,09:21:50,00:03:35
784,14/04/2015,CR1330024,C00002128,439-796-0228,AA0202,35511,0,PS,AGENT,ANAT,13:48:08,13:48:20,00:00:12
3254,14/04/2015,,,508-196-0779,,,,,,,14:26:52,14:27:45,00:00:53
3586,14/04/2015,,,943-856-1622,,,,,,,11:19:55,11:28:21,00:08:26
3928,14/04/2015,,,945-268-1098,,,,,,,14:36:22,14:42:51,00:06:29
781,15/04/2015,CR1331967,C00004794,521-635-8198,AA0201,35508,1,PS,AGENT,AVNI,15:51:55,15:55:45,00:03:50
3593,15/04/2015,,,212-271-5275,,,,,,,09:31:02,09:39:44,00:08:42
778,16/04/2015,CR1333144,C00005067,346-394-5666,AA0109,35505,0,PS,AGENT,IDIT,11:23:21,11:25:07,00:01:46
779,16/04/2015,CR1332800,C00003933,788-010-7567,AA0202,35506,2,NE,AGENT,MORIAH,16:13:13,16:26:07,00:12:54
780,16/04/2015,CR1333052,C00000454,414-424-4747,AA0210,35507,1,PS,AGENT,IDIT,16:06:12,16:11:39,00:05:27
3930,16/04/2015,,,261-720-6997,,,,,,,09:38:46,09:52:10,00:13:24
777,17/04/2015,CR1335611,C00003841,758-775-7936,AA0101,35504,1,PS,AGENT,DORIT,16:36:14,16:54:37,00:18:23
2244,17/04/2015,,,212-278-6428,AA0102,35512,0,NW,HANG,NO_SERVER,13:59:17,13:59:22,00:00:05
3388,17/04/2015,,,627-808-3593,,,,,,,11:26:45,11:38:40,00:11:55
775,20/04/2015,CR1337759,C00001694,155-746-6657,AA0101,35501,0,NW,AGENT,SHARON,13:27:24,13:32:06,00:04:42
776,20/04/2015,CR1336586,C00002441,212-421-7668,AA0102,35503,0,PS,AGENT,NO_SERVER,15:23:02,15:28:19,00:05:17
2157,20/04/2015,,,345-820-8090,AA0104,35007,0,NW,HANG,NO_SERVER,10:00:59,10:01:02,00:00:03
2677,20/04/2015,CR1337494,C00013285,917-175-2713,AA0112,40272,1,PS,AGENT,IDIT,14:44:39,15:00:14,00:15:35
2678,20/04/2015,CR1336904,C00004004,605-130-9600,AA0106,40273,0,PS,AGENT,SHARON,13:52:35,14:09:08,00:16:33
3260,20/04/2015,,,913-199-7688,,,,,,,11:39:32,11:40:05,00:00:33
774,21/04/2015,CR1340170,C00003834,212-229-8883,AA0206,35499,0,NW,AGENT,BENSION,12:21:28,12:35:53,00:14:25
3063,21/04/2015,,,652-018-1720,,,,,,,10:46:28,10:51:37,00:05:09
771,22/04/2015,CR1342836,C00001977,969-814-8380,AA0102,35496,0,NW,AGENT,MICHAL,16:38:59,16:59:39,00:20:40
772,22/04/2015,CR1342096,C00002590,601-741-4066,AA0109,35497,0,PS,AGENT,NAAMA,09:00:02,09:01:47,00:01:45
773,22/04/2015,CR1341347,C00001645,409-094-6859,AA0108,35498,0,TT,AGENT,MIKI,12:15:10,12:26:55,00:11:45
770,23/04/2015,CR1344918,C00003445,917-793-1424,AA0210,35495,0,PS,AGENT,YIFAT,10:45:24,11:03:33,00:18:09
2333,23/04/2015,,,325-737-6069,AA0205,36036,0,PS,HANG,NO_SERVER,09:37:20,09:37:23,00:00:03
3679,23/04/2015,,,617-411-9145,,,,,,,10:57:18,11:03:41,00:06:23
2676,24/04/2015,CR1345104,C00000108,505-026-3653,AA0214,40271,1,PS,AGENT,DARMON,14:51:50,15:11:54,00:20:04
3150,24/04/2015,,,453-754-4645,,,,,,,10:43:59,10:46:44,00:02:45
769,27/04/2015,CR1348256,C00002502,212-839-2338,AA0209,35493,0,NW,AGENT,TOVA,09:26:28,09:35:26,00:08:58
3220,27/04/2015,,,508-702-7043,,,,,,,11:46:50,11:47:36,00:00:46
766,28/04/2015,CR1351337,C00005117,375-039-6849,AA0103,35489,2,PS,AGENT,YITZ,09:45:41,09:53:06,00:07:25
767,28/04/2015,CR1351536,C00002582,413-363-6706,AA0213,35491,0,NW,AGENT,YIFAT,12:28:13,12:38:31,00:10:18
768,28/04/2015,CR1351346,C00001004,276-967-6479,AA0201,35492,2,PS,AGENT,ELI,13:33:27,13:43:33,00:10:06
2675,28/04/2015,CR1350257,C00002813,729-399-6087,AA0101,40270,1,NW,AGENT,TOVA,15:27:47,15:43:07,00:15:20
3531,28/04/2015,,,429-375-5152,,,,,,,12:20:10,12:20:48,00:00:38
765,29/04/2015,CR1352574,C00004077,121-140-1420,AA0109,35488,2,PS,AGENT,MIKI,09:26:25,09:41:04,00:14:39
763,30/04/2015,CR1355614,C00001611,145-729-5177,AA0110,35486,2,NE,AGENT,KAZAV,09:00:06,09:15:57,00:15:51
764,30/04/2015,CR1355345,C00000381,567-902-1458,AA0110,35487,2,PS,AGENT,MIKI,14:13:57,14:20:39,00:06:42
2218,01/05/2015,,,400-553-3209,AA0106,35371,2,PS,HANG,NO_SERVER,12:48:57,12:49:00,00:00:03
2417,01/05/2015,,,851-099-2362,AA0216,30511,0,PS,HANG,NO_SERVER,12:27:29,12:27:34,00:00:05
2673,01/05/2015,CR1356968,C00000504,216-336-1409,AA0115,40268,0,PS,AGENT,SHARON,13:54:17,14:12:53,00:18:36
2674,01/05/2015,CR1356748,C00003220,947-032-7956,AA0102,40269,0,PS,AGENT,KAZAV,11:53:52,12:06:42,00:12:50
3336,01/05/2015,,,965-295-2309,,,,,,,14:31:05,14:38:26,00:07:21
3748,02/05/2015,,,918-080-4299,,,,,,,15:03:05,15:09:27,00:06:22
762,04/05/2015,CR1358476,C00011701,617-254-8026,AA0204,35483,0,NW,AGENT,ZOHARI,15:00:43,15:18:55,00:18:12
2672,04/05/2015,CR1359962,C00001425,228-330-0480,AA0210,40267,0,PS,AGENT,STEREN,12:07:52,12:12:54,00:05:02
3871,04/05/2015,,,208-228-2308,,,,,,,12:40:51,12:52:01,00:11:10
2214,05/05/2015,,,914-297-7141,AA0215,35326,2,PS,HANG,NO_SERVER,16:04:44,16:04:49,00:00:05
3837,05/05/2015,,,617-849-6155,,,,,,,12:48:00,12:48:39,00:00:39
760,06/05/2015,CR1363406,C00004010,226-437-5917,AA0202,35480,0,PS,AGENT,STEREN,13:54:57,14:08:31,00:13:34
761,06/05/2015,CR1362797,C00000948,540-989-4115,AA0202,35481,2,PS,AGENT,YITZ,11:29:29,11:45:59,00:16:30
2287,06/05/2015,,,343-763-3375,AA0115,35794,2,PS,HANG,NO_SERVER,11:55:48,11:55:51,00:00:03
3598,06/05/2015,,,978-886-8518,,,,,,,14:15:21,14:21:16,00:05:55
759,07/05/2015,CR1365437,C00002253,569-042-2798,AA0203,35479,0,PS,AGENT,AVIDAN,13:54:33,14:05:31,00:10:58
758,08/05/2015,CR1366670,C00011866,212-842-6687,AA0204,35478,0,PS,AGENT,SHARON,14:41:23,14:51:17,00:09:54
3369,08/05/2015,,,978-976-2752,,,,,,,10:12:18,10:17:54,00:05:36
753,11/05/2015,CR1369318,C00012308,116-564-1143,AA0116,35472,0,IN,AGENT,YIFAT,11:38:20,11:40:18,00:01:58
754,11/05/2015,CR1370105,C00009273,976-489-3717,AA0213,35474,2,PS,AGENT,STEREN,11:37:29,11:55:35,00:18:06
755,11/05/2015,CR1368737,C00009933,294-421-5763,AA0209,35475,0,PS,AGENT,TOVA,10:08:53,10:15:25,00:06:32
756,11/05/2015,CR1369094,C00003507,737-919-0426,AA0201,35476,2,PS,AGENT,ZOHARI,13:46:55,13:59:40,00:12:45
757,11/05/2015,CR1369575,C00004658,877-765-2606,AA0201,35477,0,PS,AGENT,STEREN,16:53:08,17:00:15,00:07:07
2501,11/05/2015,,,305-314-4959,AA0204,30654,2,PS,PHANTOM,NO_SERVER,13:09:09,13:09:14,00:00:05
2671,11/05/2015,CR1369698,C00004384,760-241-9329,AA0210,40266,0,PS,AGENT,KAZAV,13:51:42,14:19:08,00:27:26
3780,11/05/2015,,,617-301-4944,,,,,,,09:01:16,09:07:05,00:05:49
2670,13/05/2015,CR1373023,C00002591,228-595-4120,AA0210,40265,2,NE,AGENT,AVIDAN,14:20:35,14:42:51,00:22:16
3915,13/05/2015,,,254-359-7450,,,,,,,09:14:18,09:34:51,00:20:33
749,14/05/2015,CR1374880,C00002697,306-671-5453,AA0115,35467,2,PS,AGENT,YITZ,13:28:20,13:43:52,00:15:32
750,14/05/2015,CR1375071,C00003144,212-195-1624,AA0110,35468,2,PS,AGENT,NAAMA,16:33:31,16:47:14,00:13:43
751,14/05/2015,CR1376409,C00001510,748-186-0003,AA0110,35469,0,PS,AGENT,NAAMA,16:48:54,16:54:27,00:05:33
752,14/05/2015,CR1376827,C00002011,953-359-3604,AA0204,35470,1,PS,AGENT,BENSION,09:01:56,09:07:25,00:05:29
747,15/05/2015,CR1378688,C00009250,212-079-3854,AA0105,35465,2,PS,AGENT,AVIDAN,12:34:26,12:49:41,00:15:15
748,15/05/2015,CR1378805,C00003606,463-576-8017,AA0110,35466,2,NE,AGENT,SHARON,14:25:51,14:42:30,00:16:39
3368,16/05/2015,,,212-635-2396,,,,,,,10:27:46,10:34:01,00:06:15
746,18/05/2015,CR1380437,C00001587,784-962-2992,AA0205,35464,1,PS,AGENT,TOVA,10:17:20,10:28:00,00:10:40
2927,18/05/2015,CR1380771,C00001720,309-450-4960,AA0110,40522,1,PS,AGENT,GILI,11:17:25,11:37:31,00:20:06
744,19/05/2015,CR1382637,C00002921,377-859-6004,AA0210,35461,0,NE,AGENT,TOVA,13:03:09,13:13:13,00:10:04
745,19/05/2015,CR1381966,C00002860,426-569-0696,AA0107,35462,1,TT,AGENT,YITZ,13:56:24,14:02:23,00:05:59
2993,19/05/2015,,,715-570-5780,AA0206,50153,0,PS,AGENT,DORIT,11:30:21,11:40:35,00:10:14
741,20/05/2015,CR1384318,C00003397,303-189-9605,AA0109,35458,2,PS,AGENT,BENSION,12:11:53,12:26:23,00:14:30
742,20/05/2015,CR1385420,C00002154,781-237-9406,AA0215,35459,0,NE,AGENT,ZOHARI,09:02:51,09:08:43,00:05:52
743,20/05/2015,CR1384709,C00012756,269-876-2611,AA0112,35460,0,TT,AGENT,DORIT,14:54:39,15:03:51,00:09:12
739,22/05/2015,CR1389480,C00001909,388-035-7021,AA0109,35456,2,PS,AGENT,MIKI,16:55:08,16:56:27,00:01:19
740,22/05/2015,CR1389700,C00002271,508-121-3305,AA0205,35457,1,NE,AGENT,AVIDAN,13:59:42,14:19:48,00:20:06
2389,23/05/2015,,,136-985-8380,AA0206,30265,0,NW,HANG,NO_SERVER,11:20:24,11:20:26,00:00:02
2460,24/05/2015,,,150-012-9925,AA0206,30790,0,NW,HANG,NO_SERVER,13:38:20,13:38:23,00:00:03
3275,25/05/2015,,,957-958-7017,,,,,,,14:04:04,14:22:14,00:18:10
736,26/05/2015,CR1392290,C00000690,304-650-1033,AA0102,35452,2,NE,AGENT,KAZAV,13:09:41,13:22:22,00:12:41
737,26/05/2015,CR1391275,C00000024,302-681-4855,AA0214,35454,0,PS,AGENT,AVNI,15:02:23,15:16:57,00:14:34
738,26/05/2015,CR1392684,C00004739,983-692-5548,AA0213,35455,0,NW,AGENT,TOVA,10:12:07,10:32:22,00:20:15
2669,26/05/2015,CR1392596,C00000340,212-728-8894,AA0202,40264,2,PS,AGENT,YITZ,12:34:59,12:49:55,00:14:56
3344,27/05/2015,,,580-366-4184,,,,,,,14:30:13,14:39:55,00:09:42
3581,27/05/2015,,,585-586-3733,,,,,,,10:44:59,11:03:58,00:18:59
733,28/05/2015,CR1395360,C00004453,508-779-9100,AA0201,35449,0,PS,AGENT,DORIT,14:44:17,14:47:43,00:03:26
734,28/05/2015,CR1396453,C00002645,897-774-7796,AA0110,35450,2,PS,AGENT,STEREN,14:45:18,14:55:32,00:10:14
735,28/05/2015,CR1395362,C00001988,479-159-0860,AA0206,35451,0,PS,AGENT,AVIDAN,09:22:39,09:34:15,00:11:36
732,01/06/2015,CR1400590,C00008393,931-004-6471,AA0206,35448,0,PS,AGENT,BENSION,09:37:49,09:49:57,00:12:08
3119,01/06/2015,,,212-750-4999,,,,,,,11:01:32,11:04:46,00:03:14
3758,01/06/2015,,,427-099-7774,,,,,,,15:22:09,15:33:23,00:11:14
731,02/06/2015,CR1402032,C00006936,151-970-7677,AA0209,35447,1,PS,AGENT,SHLOMO,10:14:06,10:29:35,00:15:29
729,03/06/2015,CR1403320,C00003092,617-783-7171,AA0105,35445,1,PE,AGENT,MICHAL,14:55:48,15:10:13,00:14:25
730,03/06/2015,CR1405178,C00000380,365-081-2758,AA0209,35446,0,PS,AGENT,TOVA,09:38:01,09:45:51,00:07:50
728,04/06/2015,CR1406909,C00004233,749-219-3392,AA0202,35444,1,PS,AGENT,MICHAL,15:26:07,15:43:49,00:17:42
727,05/06/2015,CR1408502,C00000211,907-484-6912,AA0209,35443,0,PS,AGENT,MICHAL,11:48:39,12:07:10,00:18:31
2973,06/06/2015,,,716-327-7582,AA0202,50133,2,PS,AGENT,TOVA,14:58:39,15:09:33,00:10:54
3710,06/06/2015,,,495-420-9638,,,,,,,15:17:58,15:36:45,00:18:47
725,08/06/2015,CR1410011,C00002999,246-536-3975,AA0203,35441,2,PS,AGENT,IDIT,16:19:35,16:32:08,00:12:33
726,08/06/2015,CR1410375,C00000046,129-567-0397,AA0215,35442,0,NW,AGENT,SHARON,14:50:50,15:02:34,00:11:44
724,09/06/2015,CR1413746,C00001774,685-796-9901,AA0102,35440,2,PS,AGENT,KAZAV,13:58:25,14:04:37,00:06:12
722,11/06/2015,CR1417216,C00011121,836-564-5183,AA0209,35438,0,NW,AGENT,AVNI,12:50:54,13:04:39,00:13:45
723,11/06/2015,CR1416658,C00003413,939-522-9296,AA0115,35439,2,PS,AGENT,STEREN,13:38:27,13:54:49,00:16:22
2667,12/06/2015,CR1418706,C00013113,324-429-3076,AA0206,40262,1,NW,AGENT,IDIT,12:41:12,12:46:31,00:05:19
2668,12/06/2015,CR1418688,C00004190,146-658-0713,AA0109,40263,1,PS,AGENT,BENSION,11:25:48,11:33:54,00:08:06
2323,14/06/2015,,,383-652-9655,AA0102,35985,0,NW,HANG,NO_SERVER,13:10:34,13:10:39,00:00:05
3505,15/06/2015,,,212-391-0632,,,,,,,15:00:29,15:09:09,00:08:40
3983,15/06/2015,,,914-492-5419,,,,,,,10:31:09,10:38:20,00:07:11
721,16/06/2015,CR1423243,C00008738,155-479-6531,AA0115,35434,0,PS,AGENT,BENSION,16:47:39,17:01:00,00:13:21
2666,16/06/2015,CR1424520,C00004134,872-705-2590,AA0205,40261,1,PS,AGENT,ANAT,15:30:59,15:42:52,00:11:53
719,17/06/2015,CR1425657,C00003980,212-681-7827,AA0203,35430,0,NE,AGENT,ELI,14:39:34,14:59:24,00:19:50
720,17/06/2015,CR1426496,C00001656,640-080-1042,AA0213,35432,0,PS,AGENT,TOVA,09:09:00,09:12:12,00:03:12
2664,17/06/2015,CR1425772,C00002174,207-952-7921,AA0213,40259,0,PS,AGENT,KAZAV,12:53:57,13:03:59,00:10:02
2665,17/06/2015,CR1425951,C00001928,315-461-2750,AA0107,40260,1,PS,AGENT,TOVA,09:13:40,09:41:47,00:28:07
2114,18/06/2015,,,212-899-9780,AA0108,34777,0,TT,HANG,NO_SERVER,10:35:08,10:35:10,00:00:02
2663,18/06/2015,CR1426940,C00012163,212-809-8492,AA0204,40258,0,PS,AGENT,MICHAL,11:50:44,12:00:58,00:10:14
2338,19/06/2015,,,212-259-5250,AA0205,36067,0,NW,HANG,NO_SERVER,10:37:45,10:37:48,00:00:03
3706,20/06/2015,,,734-568-6608,,,,,,,12:46:56,12:53:45,00:06:49
716,22/06/2015,CR1431425,C00011063,695-228-1201,AA0209,35426,2,PS,AGENT,STEREN,10:44:05,10:51:03,00:06:58
717,22/06/2015,CR1431880,C00000419,373-522-8282,AA0214,35427,0,PS,AGENT,KAZAV,14:31:08,14:37:01,00:05:53
718,22/06/2015,CR1432487,C00004345,289-139-8263,AA0201,35428,2,PS,AGENT,YIFAT,16:09:41,16:10:13,00:00:32
3615,22/06/2015,,,617-860-5007,,,,,,,14:29:59,14:44:31,00:14:32
713,23/06/2015,CR1433701,C00001780,192-344-2020,AA0206,35423,2,PS,AGENT,TOVA,15:23:34,15:42:14,00:18:40
714,23/06/2015,CR1433657,C00002965,510-899-6373,AA0109,35424,2,PS,AGENT,MIKI,13:59:18,14:18:25,00:19:07
715,23/06/2015,CR1433685,C00000658,747-136-8156,AA0210,35425,1,PS,AGENT,STEREN,16:45:39,16:59:03,00:13:24
712,24/06/2015,CR1436880,C00003885,737-780-6125,AA0203,35422,2,PS,AGENT,MORIAH,14:03:27,14:06:22,00:02:55
2091,24/06/2015,,,164-808-7956,AA0215,34645,0,PS,HANG,NO_SERVER,12:42:08,12:42:12,00:00:04
710,25/06/2015,CR1438258,C00001286,567-845-8514,AA0102,35420,2,NE,AGENT,BASCH,11:07:44,11:08:01,00:00:17
711,25/06/2015,CR1437540,C00001462,818-120-9985,AA0213,35421,0,PS,AGENT,SHLOMO,09:48:29,09:52:11,00:03:42
2249,25/06/2015,,,212-281-4089,AA0206,35548,0,NW,HANG,NO_SERVER,10:07:27,10:07:32,00:00:05
3389,25/06/2015,,,841-205-6089,,,,,,,14:22:23,14:37:29,00:15:06
3953,25/06/2015,,,212-547-9916,,,,,,,10:56:32,11:08:17,00:11:45
2490,27/06/2015,,,212-035-5447,AA0215,34888,1,PS,PHANTOM,NO_SERVER,13:56:12,13:56:14,00:00:02
3980,27/06/2015,,,624-844-2198,,,,,,,14:08:59,14:27:40,00:18:41
2662,29/06/2015,CR1442167,C00005081,212-966-1205,AA0213,40257,2,PS,AGENT,MIKI,15:38:53,15:51:03,00:12:10
709,30/06/2015,CR1445912,C00001827,612-176-1959,AA0105,35418,1,PE,AGENT,MIKI,09:24:14,09:34:17,00:10:03
706,01/07/2015,CR1448026,C00002637,561-204-2011,AA0101,35414,0,NW,AGENT,STEREN,15:43:01,15:58:48,00:15:47
707,01/07/2015,CR1448774,C00003063,533-625-0496,AA0101,35415,1,PS,AGENT,STEREN,12:35:39,12:49:31,00:13:52
708,01/07/2015,CR1448785,C00003051,617-887-6642,AA0213,35417,0,PS,AGENT,MIKI,10:42:57,10:48:24,00:05:27
2661,01/07/2015,CR1446488,C00001151,617-863-7010,AA0214,40256,2,NE,AGENT,ELI,13:15:45,13:41:47,00:26:02
705,02/07/2015,CR1448988,C00002438,647-549-8325,AA0202,35413,2,PS,AGENT,IDIT,13:32:17,13:42:18,00:10:01
2402,05/07/2015,,,379-912-1534,AA0104,30391,0,NW,HANG,NO_SERVER,16:08:31,16:08:32,00:00:01
3211,05/07/2015,,,737-919-0426,,,,,,,09:25:30,09:39:08,00:13:38
704,06/07/2015,CR1452382,C00005287,810-001-6001,AA0201,35412,0,PS,AGENT,TOVA,10:19:52,10:26:18,00:06:26
2282,06/07/2015,,,765-422-0431,AA0102,35753,0,PS,HANG,NO_SERVER,12:21:48,12:21:53,00:00:05
703,07/07/2015,CR1454378,C00003213,212-406-6261,AA0203,35411,0,PS,AGENT,STEREN,10:56:58,11:06:15,00:09:17
3942,07/07/2015,,,540-207-6766,,,,,,,09:46:29,09:48:03,00:01:34
700,08/07/2015,CR1456740,C00004651,985-977-1671,AA0210,35408,2,PS,AGENT,NAAMA,12:55:23,13:03:55,00:08:32
701,08/07/2015,CR1456767,C00004559,863-794-6527,AA0101,35409,0,NW,AGENT,BENSION,09:06:51,09:25:52,00:19:01
702,08/07/2015,CR1458981,C00000347,617-497-6254,AA0205,35410,0,PS,AGENT,AVNI,16:37:17,16:47:22,00:10:05
2660,09/07/2015,CR1460683,C00001195,207-465-2754,AA0215,40255,2,PS,AGENT,BASCH,10:06:43,10:20:07,00:13:24
3898,09/07/2015,,,456-230-2896,,,,,,,14:47:08,15:06:55,00:19:47
698,10/07/2015,CR1461313,C00001828,978-153-5816,AA0109,35404,2,PS,AGENT,GELBER,13:16:24,13:30:03,00:13:39
699,10/07/2015,CR1462991,C00001806,299-048-4196,AA0104,35406,2,PS,AGENT,ANAT,14:31:26,14:46:57,00:15:31
2659,10/07/2015,CR1462470,C00001476,429-570-1786,AA0213,40254,0,PS,AGENT,SHLOMO,12:06:34,12:13:48,00:07:14
695,13/07/2015,CR1464403,C00005413,901-442-6066,AA0213,35401,0,NW,AGENT,MORIAH,15:22:10,15:24:34,00:02:24
696,13/07/2015,CR1464728,C00008276,187-137-2310,AA0115,35402,1,PS,AGENT,STEREN,10:25:46,10:37:03,00:11:17
697,13/07/2015,CR1466020,C00001831,413-657-3854,AA0110,35403,0,PS,AGENT,SHARON,13:35:23,13:49:22,00:13:59
2350,13/07/2015,,,949-684-7502,AA0202,36162,1,PS,HANG,NO_SERVER,14:07:28,14:07:32,00:00:04
694,14/07/2015,CR1468273,C00000406,301-721-1727,AA0109,35400,2,NE,AGENT,MORIAH,13:54:31,14:14:06,00:19:35
3223,14/07/2015,,,127-670-7548,,,,,,,09:55:24,10:10:36,00:15:12
692,15/07/2015,CR1469576,C00004192,165-231-7045,AA0204,35398,0,PS,AGENT,AVNI,10:40:43,10:47:07,00:06:24
693,15/07/2015,CR1468803,C00000078,206-534-4919,AA0215,35399,1,PS,AGENT,IDIT,11:44:47,11:55:29,00:10:42
691,17/07/2015,CR1474183,C00004659,127-696-9447,AA0110,35396,2,PS,AGENT,YITZ,14:25:53,14:31:43,00:05:50
2322,17/07/2015,,,936-150-1941,AA0104,35980,0,PS,HANG,NO_SERVER,16:52:34,16:52:38,00:00:04
2658,17/07/2015,CR1474300,C00003284,112-464-4518,AA0101,40253,1,PS,AGENT,MORIAH,09:25:48,09:50:28,00:24:40
3147,17/07/2015,,,518-195-9788,,,,,,,10:16:14,10:31:13,00:14:59
3947,17/07/2015,,,837-195-8937,,,,,,,14:03:57,14:11:24,00:07:27
2388,18/07/2015,,,163-921-0813,AA0214,30260,1,PS,HANG,NO_SERVER,12:52:42,12:52:43,00:00:01
3361,18/07/2015,,,798-103-7589,,,,,,,15:20:14,15:29:57,00:09:43
2078,19/07/2015,,,345-082-3296,AA0209,34583,0,NW,HANG,NO_SERVER,16:02:56,16:03:01,00:00:05
3550,19/07/2015,,,788-948-1054,,,,,,,10:17:23,10:25:56,00:08:33
2657,20/07/2015,CR1473987,C00007348,453-103-6221,AA0110,40252,1,PS,AGENT,BASCH,09:14:14,09:19:15,00:05:01
2966,20/07/2015,,,247-337-0898,AA0105,50126,0,PS,AGENT,TOVA,11:47:51,11:59:50,00:11:59
689,21/07/2015,CR1478732,C00001818,241-723-0244,AA0116,35393,0,IN,AGENT,BASCH,14:40:07,14:51:35,00:11:28
690,21/07/2015,CR1478733,C00012859,212-805-3950,AA0109,35394,1,PS,AGENT,SHARON,13:16:44,13:25:37,00:08:53
688,22/07/2015,CR1480557,C00003459,962-054-7204,AA0105,35392,0,NE,AGENT,BASCH,09:35:32,09:55:51,00:20:19
2101,22/07/2015,,,848-592-7751,AA0202,34713,1,PS,HANG,NO_SERVER,15:19:47,15:19:49,00:00:02
684,23/07/2015,CR1484573,C00002509,960-349-7112,AA0109,35388,2,PS,AGENT,AVIDAN,16:22:56,16:41:00,00:18:04
685,23/07/2015,CR1483676,C00003542,703-921-5590,AA0101,35389,2,PS,AGENT,DORIT,13:22:44,13:31:58,00:09:14
686,23/07/2015,CR1484719,C00004689,716-126-8800,AA0115,35390,2,PS,AGENT,MORIAH,11:28:00,11:36:39,00:08:39
687,23/07/2015,CR1483574,C00002727,331-974-0210,AA0109,35391,0,NW,AGENT,KAZAV,15:28:11,15:30:36,00:02:25
680,24/07/2015,CR1486248,C00001986,637-495-4282,AA0203,35384,0,PS,AGENT,SHARON,16:28:11,16:41:40,00:13:29
681,24/07/2015,CR1485421,C00001772,618-587-4989,AA0101,35385,0,PS,AGENT,TOVA,12:38:15,12:41:34,00:03:19
682,24/07/2015,CR1486127,C00004927,157-887-6328,AA0105,35386,0,PS,AGENT,ZOHARI,12:15:15,12:35:31,00:20:16
683,24/07/2015,CR1486487,C00003676,123-604-1257,AA0202,35387,2,PS,AGENT,YIFAT,12:14:14,12:15:48,00:01:34
2656,24/07/2015,CR1485639,C00004819,184-557-3985,AA0202,40251,0,NW,AGENT,YITZ,12:23:09,12:51:24,00:28:15
3222,25/07/2015,,,453-812-9200,,,,,,,09:27:02,09:33:34,00:06:32
679,27/07/2015,CR1488438,C00011136,683-583-3385,AA0210,35382,0,PS,AGENT,IDIT,09:39:06,09:39:26,00:00:20
3250,27/07/2015,,,106-614-0486,,,,,,,14:09:12,14:13:30,00:04:18
677,28/07/2015,CR1490032,C00002183,585-828-6202,AA0110,35379,2,NE,AGENT,ELI,12:44:54,13:00:17,00:15:23
678,28/07/2015,CR1489805,C00001863,131-514-2468,AA0209,35381,0,NW,AGENT,BASCH,12:54:51,13:07:31,00:12:40
2655,28/07/2015,CR1490357,C00003914,732-358-6350,AA0106,40250,0,PS,AGENT,BASCH,15:31:13,15:53:06,00:21:53
676,29/07/2015,CR1493848,C00004486,446-071-0725,AA0206,35378,1,PS,AGENT,GELBER,13:05:51,13:09:19,00:03:28
2654,30/07/2015,CR1494872,C00000105,255-585-1034,AA0107,40249,1,PS,AGENT,KAZAV,09:34:35,09:53:17,00:18:42
